"","Pressure","Sway","Surge","Heave","Acc2.1","Acc2.2","Acc2.3","Light","Temperature","ODBA","chron","Behavior","comments","feeding"
"2700",-0.178803290000001,-0.123046875,-0.10546875,0.533203125,2212,1904,13652,3500,16.0625,-938.6666667,20:01:43,"Straight swim",NA,0
"2701",-0.198224149999998,-0.037109375,0.111328125,0.626953125,852,-2792,16876,3500,16.0625,624,20:01:44,"Straight swim",NA,0
"2702",-0.228629420000001,-0.1875,-0.21484375,0.599609375,3292,4044,14592,3500,16.0625,-992,20:01:45,"Straight swim",NA,0
"2703",-0.229166529999997,-0.044921875,0.27734375,0.525390625,1272,-3504,13312,3500,16,-698.6666667,20:01:46,"Straight swim",NA,0
"2704",-0.218935370000001,-0.068359375,0.2734375,0.544921875,1892,-5128,14232,3500,16,149.3333333,20:01:47,"Straight swim",NA,0
"2705",-0.238218680000003,-0.111328125,0.1796875,0.568359375,1580,-3020,14608,3500,16,-240,20:01:48,"Straight swim",NA,0
"2706",-0.223657939999999,-0.0625,0.201171875,0.525390625,1092,-2960,14444,3500,16,-106.6666667,20:01:49,"Straight swim",NA,0
"2707",-0.233162049999997,0.013671875,0.466796875,0.53125,-100,-7540,13620,3500,16,544,20:01:50,"Straight swim",NA,0
"2708",-0.221516080000001,-0.169921875,-0.19921875,0.568359375,2192,3412,15348,3500,16,-426.6666667,20:01:51,"Straight swim",NA,0
"2709",-0.24371416,-0.126953125,-0.123046875,0.6015625,2344,2524,15384,3500,16,-133.3333333,20:01:52,"Straight swim",NA,0
"2710",-0.187717889999998,-0.078125,-0.060546875,0.548828125,1528,1028,13984,3500,16.0625,-357.3333333,20:01:53,"Straight swim",NA,0
"2711",-0.14366888,-0.099609375,-0.15625,0.544921875,1856,3096,13960,3500,16.0625,-602.6666667,20:01:54,"Straight swim",NA,0
"2712",-0.161019929999998,0.03125,0.1796875,0.65234375,-556,-1612,16436,3500,16,-314.6666667,20:01:55,"Straight swim",NA,0
"2713",-0.043649809999998,-0.033203125,0.095703125,0.583984375,-40,-2548,15156,3500,16,394.6666667,20:01:56,"Straight swim",NA,0
"2714",-0.109549739999999,-0.16796875,-0.3125,0.583984375,2692,4324,15132,3500,16,981.3333333,20:01:57,"Straight swim",NA,0
"2715",-0.11381381,-0.0625,-0.01171875,0.64453125,1304,1600,15316,3500,15.9375,10.66666667,20:01:58,"Straight swim",NA,0
"2716",-0.0926047899999993,-0.0859375,-0.12109375,0.6015625,1396,2280,15656,3500,15.875,240,20:01:59,"Straight swim",NA,0
"2717",-0.108102180000003,-0.0390625,-0.126953125,0.58984375,1140,2104,15040,3500,15.9375,74.66666667,20:02:00,"Straight swim",NA,0
"2718",-0.108757180000001,-0.138671875,-0.1953125,0.533203125,2464,3940,13972,3500,15.875,-314.6666667,20:02:01,"Feed",NA,1
"2729",-0.210505470000001,-0.2890625,-0.32421875,0.576171875,4748,5696,13972,3500,16.25,32,20:02:12,"Straight swim",NA,0
"2730",-0.191104259999999,-0.185546875,0.015625,0.583984375,3468,540,15160,3500,16.3125,-1152,20:02:13,"Rturn",NA,0
"2731",-0.199507949999997,-0.078125,0.072265625,0.595703125,1612,-1184,15200,3500,16.3125,240,20:02:14,"Rturn",NA,0
"2732",-0.19918045,-0.06640625,0.03125,0.58984375,1284,-260,14920,3500,16.4375,-160,20:02:15,"Rturn",NA,0
"2733",-0.186420979999998,-0.017578125,-0.02734375,0.5859375,752,952,15200,3500,16.4375,-186.6666667,20:02:16,"Rturn",NA,0
"2734",-0.135422389999999,-0.07421875,-0.169921875,0.6328125,1208,3104,15828,3500,16.375,-384,20:02:17,"Rturn",NA,0
"2735",-0.0476715299999988,0.048828125,-0.037109375,0.583984375,-272,1168,14440,3500,16.375,-768,20:02:18,"Feed",NA,1
"2736",-0.011541519999998,0.046875,-0.037109375,0.609375,-676,1476,14592,3500,16.1875,-896,20:02:19,"Feed",NA,1
"2737",0.0905408199999975,-0.0234375,-0.2890625,0.5703125,184,5044,14468,3500,16.0625,-32,20:02:20,"Feed",NA,1
"2738",0.139783999999999,-0.068359375,-0.38671875,0.498046875,1460,6340,13468,3500,16,-181.3333333,20:02:21,"Feed",NA,1
"2739",0.259499039999998,-0.02734375,-0.16015625,0.6015625,824,2704,14992,3500,15.9375,-149.3333333,20:02:22,"Rturn",NA,0
"2740",0.327357429999999,-0.025390625,-0.005859375,0.615234375,644,16,15408,3500,15.9375,181.3333333,20:02:23,"Rturn",NA,0
"2741",0.320414390000003,-0.111328125,-0.287109375,0.578125,2032,4544,14756,3500,15.875,282.6666667,20:02:24,"Rturn",NA,0
"2742",0.319929690000002,-0.134765625,-0.255859375,0.552734375,2232,4460,14360,3500,15.875,-53.33333333,20:02:25,"Rturn",NA,0
"2743",0.2871664,-0.05859375,-0.087890625,0.580078125,1332,836,15164,3500,15.875,10.66666667,20:02:26,"Rturn",NA,0
"2744",0.285260340000001,-0.083984375,-0.03515625,0.58984375,872,1128,14620,3500,15.875,-149.3333333,20:02:27,"Rturn",NA,0
"2745",0.23533595,-0.08984375,-0.0703125,0.578125,1560,864,14872,3500,15.875,-218.6666667,20:02:28,"Rturn",NA,0
"2746",0.20699394,-0.0859375,-0.162109375,0.5859375,1816,3508,15356,3500,15.8125,341.3333333,20:02:29,"Rturn",NA,0
"2747",0.17022858,-0.10546875,-0.13671875,0.56640625,2260,2440,14616,3500,15.8125,-149.3333333,20:02:30,"Rturn",NA,0
"2748",0.177034070000001,-0.06640625,-0.052734375,0.5703125,856,2064,14744,3500,15.8125,32,20:02:31,"Rturn",NA,0
"2749",0.141801409999999,-0.044921875,0.0078125,0.60546875,1428,1428,14528,3500,15.8125,90.66666667,20:02:32,"Rturn",NA,0
"2750",0.139299299999998,-0.173828125,-0.44921875,0.458984375,3208,7804,12432,3500,15.8125,250.6666667,20:02:33,"Lturn while feed",NA,1
"2751",0.13527758,-0.09765625,-0.1875,0.59375,1316,2920,15004,3500,15.8125,-117.3333333,20:02:34,"Lturn while feed",NA,1
"2752",0.148384200000002,-0.01953125,-0.111328125,0.578125,868,1176,14068,3500,15.8125,208,20:02:35,"Lturn while feed",NA,1
"2753",0.17718472,-0.107421875,-0.23828125,0.544921875,1856,3884,13752,3500,15.8125,-469.3333333,20:02:36,"Lturn",NA,0
"2754",0.214808140000002,-0.03515625,-0.08984375,0.5859375,796,2412,15288,3500,15.75,-96,20:02:37,"Lturn",NA,0
"2755",0.234307600000001,-0.072265625,-0.1640625,0.576171875,608,5156,14096,3500,15.8125,-16,20:02:38,"Lturn",NA,0
"2756",0.279050910000002,-0.001953125,0.03125,0.56640625,-272,864,14504,3500,15.8125,69.33333333,20:02:39,"Lturn",NA,0
"2757",0.268701850000003,-0.001953125,-0.021484375,0.53515625,932,372,14688,3500,15.75,-682.6666667,20:02:40,"Lturn",NA,0
"2758",0.290729619999997,-0.064453125,-0.13671875,0.591796875,1128,2824,14368,3500,15.8125,-112,20:02:41,"Lturn",NA,0
"2759",0.259990300000002,-0.0546875,-0.220703125,0.544921875,1100,3044,14948,3500,15.75,-368,20:02:42,"Lturn",NA,0
"2760",0.333652020000002,-0.037109375,-0.0234375,0.58984375,656,204,15012,3500,15.75,154.6666667,20:02:43,"Feed",NA,1
"2761",0.317951580000003,-0.041015625,-0.00390625,0.607421875,992,-420,14640,3500,15.75,26.66666667,20:02:44,"Feed",NA,1
"2762",0.332866020000001,-0.04296875,-0.001953125,0.625,980,972,14928,3500,15.75,-490.6666667,20:02:45,"Rturn while feed",NA,1
"2770",0.169770079999999,-0.083984375,-0.03515625,0.59765625,1556,808,15368,3500,15.75,53.33333333,20:02:52,"Straight swim",NA,0
"2771",0.139731600000001,-0.03515625,0.0546875,0.619140625,872,-124,15520,3500,15.75,-160,20:02:53,"Straight swim",NA,0
"2772",0.14940601,-0.044921875,-0.201171875,0.552734375,1012,4116,14788,3500,15.6875,-2.84e-13,20:02:54,"Rturn",NA,0
"2773",0.143681270000002,-0.09375,-0.111328125,0.587890625,1136,2340,15160,3500,15.75,117.3333333,20:02:55,"Rturn",NA,0
"2774",0.144794780000002,-0.01171875,-0.017578125,0.58203125,168,748,14900,3500,15.6875,-122.6666667,20:02:56,"Rturn",NA,0
"2775",0.112306589999999,-0.04296875,-0.095703125,0.556640625,704,1812,13816,3500,15.75,-944,20:02:57,"Rturn",NA,0
"2776",0.092459980000001,-0.00390625,0.037109375,0.62109375,-488,-892,16284,3500,15.75,122.6666667,20:02:58,"Feed",NA,1
"2777",0.133102960000002,-0.064453125,-0.138671875,0.62109375,820,2440,15140,3500,15.6875,186.6666667,20:02:59,"Feed",NA,1
"2944",-0.235159809999999,-0.236328125,-0.154296875,0.537109375,3820,2480,14164,3500,16.8125,144,20:05:46,"Straight swim",NA,0
"2945",-0.271178469999999,-0.27734375,-0.162109375,0.521484375,4684,2828,13832,3500,16.8125,218.6666667,20:05:47,"Straight swim",NA,0
"2946",-0.23859203,-0.07421875,0.158203125,0.52734375,1168,-2788,13936,3500,16.8125,298.6666667,20:05:48,"Straight swim",NA,0
"2985",0.157226750000003,-0.072265625,-0.119140625,0.552734375,1216,2588,14820,3500,15.9375,-117.3333333,20:06:27,"Straight swim",NA,0
"2986",0.149713859999999,-0.02734375,0.1171875,0.583984375,592,-976,15316,3500,15.9375,320,20:06:28,"Straight swim",NA,0
"2987",0.0907766199999998,-0.0234375,0.115234375,0.6796875,452,-1712,16468,3500,15.875,176,20:06:29,"Straight swim",NA,0
"2988",0.0843510300000005,-0.11328125,-0.138671875,0.5703125,1768,3040,14352,3500,15.875,-512,20:06:30,"Straight swim",NA,0
"2989",-0.0119476199999973,-0.125,-0.1640625,0.630859375,2656,3452,15336,3500,15.875,-378.6666667,20:06:31,"Straight swim",NA,0
"2990",-0.0334317499999983,-0.1171875,-0.3046875,0.5390625,2260,4936,13432,3500,15.875,-197.3333333,20:06:32,"Straight swim",NA,0
"2991",-0.00194571999999837,-0.154296875,-0.21875,0.546875,1856,2912,14780,3500,15.875,-496,20:06:33,"Straight swim",NA,0
"2992",-0.0112140200000006,-0.099609375,-0.19921875,0.58203125,2180,3720,14568,3500,15.875,-277.3333333,20:06:34,"Straight swim",NA,0
"2993",0.0380881200000012,-0.119140625,-0.298828125,0.53515625,1760,5724,13936,3500,15.8125,-42.66666667,20:06:35,"Straight swim",NA,0
"2994",0.0243068400000013,-0.123046875,-0.3828125,0.4765625,2648,6700,12500,3500,15.8125,-122.6666667,20:06:36,"Straight swim",NA,0
"2995",0.110577379999999,-0.068359375,-0.126953125,0.564453125,1284,2904,14956,3500,15.8125,74.66666667,20:06:37,"Straight swim",NA,0
"2996",0.0984270600000023,0.021484375,0.005859375,0.6171875,196,612,15356,3500,15.8125,442.6666667,20:06:38,"Straight swim",NA,0
"2997",0.115057610000001,-0.083984375,-0.146484375,0.5390625,1756,2884,14608,3500,15.8125,16,20:06:39,"Straight swim",NA,0
"2998",0.11117999,-0.103515625,-0.294921875,0.5859375,1960,4424,14696,3500,15.8125,-64,20:06:40,"Straight swim",NA,0
"2999",0.11644622,-0.103515625,-0.1796875,0.60546875,1372,2672,15128,3500,15.75,192,20:06:41,"Straight swim",NA,0
"3000",0.121044340000001,-0.099609375,-0.09375,0.564453125,1032,2480,14556,3500,15.8125,-144,20:06:42,"Straight swim",NA,0
"3001",0.10025452,-0.052734375,-0.048828125,0.609375,916,1012,15572,3500,15.8125,-245.3333333,20:06:43,"Straight swim",NA,0
"3002",0.131196899999999,-0.044921875,-0.15625,0.552734375,1484,3628,14284,3500,15.75,-229.3333333,20:06:44,"Straight swim",NA,0
"3003",0.0834078299999987,-0.078125,-0.140625,0.515625,1416,2680,13840,3500,15.75,-202.6666667,20:06:45,"Straight swim",NA,0
"3004",0.155274839999997,-0.00390625,0.01171875,0.560546875,232,-424,15012,3500,15.75,-101.3333333,20:06:46,"Straight swim",NA,0
"3005",0.14721175,-0.0234375,0.212890625,0.615234375,-40,-3308,15696,3500,15.75,586.6666667,20:06:47,"Straight swim",NA,0
"3006",0.111330640000002,-0.05078125,0.029296875,0.572265625,1020,-16,14856,3500,15.75,-5.333333333,20:06:48,"Straight swim",NA,0
"3007",0.13288026,-0.046875,-0.1171875,0.619140625,880,1936,15696,3500,15.75,197.3333333,20:06:49,"Straight swim",NA,0
"3008",0.06270971,-0.119140625,-0.2265625,0.5859375,1596,4848,13896,3500,15.75,-304,20:06:50,"Straight swim",NA,0
"3009",0.063495709999998,-0.140625,-0.255859375,0.56640625,2444,4240,14124,3500,15.75,-234.6666667,20:06:51,"Straight swim",NA,0
"3010",-0.0619113099999993,-0.150390625,-0.28125,0.513671875,3028,4872,13856,3500,15.75,149.3333333,20:06:52,"Straight swim",NA,0
"3011",-0.0828845299999976,-0.11328125,-0.1953125,0.576171875,2112,3648,14316,3500,15.75,629.3333333,20:06:53,"Straight swim",NA,0
"3012",-0.0709962100000006,-0.146484375,-0.357421875,0.5625,2912,7164,14292,3500,15.75,-512,20:06:54,"Straight swim",NA,0
"3013",-0.133680079999998,-0.115234375,-0.15234375,0.5859375,1732,2536,15608,3500,15.75,592,20:06:55,"Straight swim",NA,0
"3014",-0.137865549999997,-0.16796875,-0.216796875,0.52734375,2528,5012,13792,3500,15.75,-21.33333333,20:06:56,"Straight swim",NA,0
"3015",-0.185687379999997,-0.20703125,-0.19140625,0.55859375,2996,3384,14184,3500,15.75,330.6666667,20:06:57,"Straight swim",NA,0
"3016",-0.159670630000001,-0.162109375,0.00390625,0.5859375,3180,248,14948,3500,15.75,-74.66666667,20:06:58,"Straight swim",NA,0
"3017",-0.187148029999999,-0.189453125,-0.017578125,0.595703125,3588,588,15084,3500,15.875,-170.6666667,20:06:59,"Straight swim",NA,0
"3018",-0.185772529999998,-0.0625,0.126953125,0.591796875,1168,-504,14980,3500,15.9375,-602.6666667,20:07:00,"Straight swim",NA,0
"3019",-0.16649576,-0.080078125,0.140625,0.572265625,1428,-1832,14500,3500,15.9375,-250.6666667,20:07:01,"Straight swim",NA,0
"3020",-0.178652630000002,-0.2265625,-0.154296875,0.5546875,3716,2436,14268,3500,16.0625,448,20:07:02,"Straight swim",NA,0
"3021",-0.173124399999999,-0.248046875,-0.201171875,0.513671875,3676,3296,13864,3500,16.0625,730.6666667,20:07:03,"Straight swim",NA,0
"3022",-0.172286,-0.115234375,0.314453125,0.525390625,1576,-5224,14240,3500,16.125,277.3333333,20:07:04,"Straight swim",NA,0
"3023",-0.19555828,-0.193359375,0.09765625,0.5546875,2888,-2188,14208,3500,16.125,890.6666667,20:07:05,"Straight swim",NA,0
"3024",-0.189623950000001,-0.064453125,0.396484375,0.4765625,668,-5540,12928,3500,16.1875,-757.3333333,20:07:06,"Straight swim",NA,0
"3025",-0.170072090000001,-0.23828125,-0.234375,0.57421875,4200,4164,14856,3500,16.1875,-357.3333333,20:07:07,"Straight swim",NA,0
"3026",-0.180001939999997,-0.205078125,-0.12109375,0.572265625,3252,2180,14896,3500,16.1875,-229.3333333,20:07:08,"Straight swim",NA,0
"3027",-0.183571709999999,-0.0859375,0.337890625,0.599609375,1104,-5516,14516,3500,16.25,693.3333333,20:07:09,"Feed",NA,1
"3067",-0.165742510000001,-0.072265625,0.166015625,0.537109375,1336,-2136,14288,3500,15.875,-528,20:07:49,"Swallow",NA,1
"3068",-0.172089499999998,-0.056640625,0.169921875,0.62109375,1148,-3188,13820,3500,15.8125,848,20:07:50,"Straight swim",NA,0
"3069",-0.162474039999999,-0.048828125,0.25390625,0.533203125,1188,-4236,14588,3500,15.8125,-517.3333333,20:07:51,"Swallow",NA,1
"3070",-0.162474039999999,-0.048828125,0.25390625,0.533203125,1188,-4236,14588,3500,15.8125,-517.3333333,20:07:51,"Swallow",NA,1
"3071",-0.125872429999998,-0.064453125,0.001953125,0.521484375,468,896,12524,3500,15.8125,-2309.333333,20:07:52,"Swallow",NA,1
"3072",-0.0801924700000001,-0.123046875,-0.41796875,0.482421875,2196,7388,12580,3500,15.8125,-778.6666667,20:07:53,"Swallow",NA,1
"3073",-0.0801924700000001,-0.123046875,-0.41796875,0.482421875,2196,7388,12580,3500,15.8125,-778.6666667,20:07:53,"Swallow",NA,1
"3074",-0.0172203999999994,-0.095703125,-0.400390625,0.4921875,1692,6456,13220,3500,15.75,80,20:07:54,"Swallow",NA,1
"3075",-0.0172203999999994,-0.095703125,-0.400390625,0.4921875,1692,6456,13220,3500,15.75,80,20:07:54,"Swallow",NA,1
"3076",-0.00051125999999968,-0.12890625,-0.265625,0.53515625,2184,4228,14188,3500,15.75,240,20:07:55,"Swallow",NA,1
"3077",0.0312564300000027,-0.1484375,-0.3359375,0.5625,2772,5304,14092,3500,15.75,21.33333333,20:07:56,"Swallow",NA,1
"3078",0.0329790900000013,-0.169921875,-0.341796875,0.53125,3160,5420,14224,3500,15.75,-277.3333333,20:07:57,"Swallow",NA,1
"3079",-0.0210390799999978,-0.177734375,-0.296875,0.56640625,2896,5380,13828,3500,15.75,293.3333333,20:07:58,"Swallow",NA,1
"3089",-0.0437415100000003,-0.08984375,-0.21484375,0.6171875,1196,4096,14732,3500,15.75,288,20:08:08,"Straight swim",NA,0
"3090",0.0592905899999998,-0.15234375,-0.369140625,0.513671875,2620,6628,13620,3500,15.6875,293.3333333,20:08:09,"Straight swim",NA,0
"3091",0.049400030000001,-0.029296875,-0.15234375,0.580078125,444,2632,14716,3500,15.6875,-42.66666667,20:08:10,"Straight swim",NA,0
"3092",0.15247798,-0.125,-0.38671875,0.501953125,1688,6784,13196,3500,15.75,10.66666667,20:08:11,"Straight swim",NA,0
"3093",0.0973397600000006,-0.10546875,-0.341796875,0.53125,1812,6324,13604,3500,15.75,384,20:08:12,"Straight swim",NA,0
"3094",0.16934432,-0.099609375,-0.421875,0.5,1672,7368,13244,3500,15.6875,-5.333333333,20:08:13,"Straight swim",NA,0
"3095",0.132657559999998,-0.134765625,-0.537109375,0.427734375,1276,9612,12316,3500,15.6875,-506.6666667,20:08:14,"Straight swim",NA,0
"3096",0.136659629999997,-0.189453125,-0.53515625,0.462890625,2960,9456,12108,3500,15.6875,133.3333333,20:08:15,"Straight swim",NA,0
"3097",0.177302619999999,-0.1484375,-0.447265625,0.52734375,2656,7676,13580,3500,15.6875,32,20:08:16,"Straight swim",NA,0
"3098",0.211867170000001,-0.123046875,-0.458984375,0.509765625,1708,7132,13488,3500,15.6875,96,20:08:17,"Straight swim",NA,0
"3099",0.294456590000003,-0.087890625,-0.552734375,0.408203125,1968,9652,12456,3500,15.6875,-469.3333333,20:08:18,"Straight swim",NA,0
"3100",0.31386436,-0.166015625,-0.587890625,0.388671875,2932,9784,11028,3500,15.6875,37.33333333,20:08:19,"Straight swim",NA,0
"3101",0.369683779999999,-0.177734375,-0.48046875,0.453125,2952,8304,12092,3500,15.6875,-32,20:08:20,"Straight swim",NA,0
"3102",0.352555429999999,-0.162109375,-0.447265625,0.4921875,2916,7216,12908,3500,15.6875,-245.3333333,20:08:21,"Straight swim",NA,0
"3103",0.331261259999998,-0.16015625,-0.40234375,0.53515625,2852,6348,13540,3500,15.6875,202.6666667,20:08:22,"Straight swim",NA,0
"3104",0.308198570000002,-0.203125,-0.455078125,0.484375,2916,7848,13092,3500,15.6875,-304,20:08:23,"Straight swim",NA,0
"3105",0.304792549999998,-0.236328125,-0.470703125,0.458984375,3800,7976,12664,3500,15.6875,176,20:08:24,"Straight swim",NA,0
"3106",0.270057700000002,-0.1875,-0.34765625,0.55859375,2768,5308,14700,3500,15.6875,85.33333333,20:08:25,"Straight swim",NA,0
"3107",0.22767241,-0.15234375,-0.263671875,0.556640625,2764,4468,14196,3500,15.6875,74.66666667,20:08:26,"Rturn while feed",NA,1
"3108",0.212666270000003,-0.181640625,-0.35546875,0.513671875,3040,6396,13360,3500,15.6875,5.333333333,20:08:27,"Rturn while feed",NA,1
"3221",0.16875482,-0.08984375,-0.08203125,0.62890625,964,2052,15600,3500,15.6875,506.6666667,20:10:20,"Lturn",NA,0
"3222",0.178809130000001,-0.091796875,-0.181640625,0.599609375,1456,2836,15088,3500,15.6875,96,20:10:21,"Lturn",NA,0
"3223",0.164739650000001,-0.04296875,-0.017578125,0.568359375,848,1312,14840,3500,15.6875,-314.6666667,20:10:22,"Lturn",NA,0
"3224",0.141866910000001,-0.015625,0.10546875,0.599609375,636,-1384,14912,3500,15.6875,-154.6666667,20:10:23,"Lturn",NA,0
"3225",0.061157350000002,-0.05078125,0,0.546875,1104,-408,14480,3500,15.6875,-373.3333333,20:10:24,"Lturn",NA,0
"3226",0.0354222499999999,-0.14453125,-0.345703125,0.5,2560,4888,14008,3500,15.6875,53.33333333,20:10:25,"Lturn",NA,0
"3227",-0.00746084999999752,-0.146484375,-0.08203125,0.5,2460,1632,14360,3500,15.6875,-330.6666667,20:10:26,"Lturn",NA,0
"3228",-0.0666076900000014,-0.025390625,0.36328125,0.626953125,1016,-4372,15000,3500,15.6875,-53.33333333,20:10:27,"Lturn",NA,0
"3229",-0.180126390000002,-0.1953125,0.087890625,0.568359375,3380,-1224,15004,3500,15.6875,-282.6666667,20:10:28,"Lturn",NA,0
"3230",-0.175927820000002,-0.08203125,0.2421875,0.560546875,1696,-3904,14352,3500,15.6875,-362.6666667,20:10:29,"Lturn",NA,0
"3231",-0.19740539,-0.009765625,0.43359375,0.5,124,-7348,13664,3500,15.75,85.33333333,20:10:30,"Lturn",NA,0
"3232",-0.156657609999996,0.02734375,0.2265625,0.529296875,-796,-3836,14176,3500,15.8125,-26.66666667,20:10:31,"Lturn",NA,0
"3233",-0.192997220000002,-0.07421875,0.0546875,0.591796875,1912,-548,14948,3500,15.9375,-522.6666667,20:10:32,"Lturn",NA,0
"3234",-0.16589316,-0.072265625,-0.181640625,0.578125,1192,2988,14572,3500,15.9375,16,20:10:33,"Lturn",NA,0
"3235",-0.14566009,0.00390625,0.263671875,0.572265625,492,-4720,14448,3500,15.9375,138.6666667,20:10:34,"Lturn",NA,0
"3236",-0.165663909999999,0.001953125,0.310546875,0.59375,-564,-3776,14168,3500,16,458.6666667,20:10:35,"Lturn",NA,0
"3237",-0.129789349999999,0.041015625,0.349609375,0.501953125,-92,-6476,13132,3500,16,-304,20:10:36,"Feed",NA,1
"3238",-0.12403187,-0.029296875,0.19140625,0.58203125,332,-3796,14332,3500,15.875,-42.66666667,20:10:37,"Feed",NA,1
"3239",-0.124339719999998,-0.0546875,0.17578125,0.568359375,1136,-1852,14072,3500,15.8125,-661.3333333,20:10:38,"Feed",NA,1
"3240",-0.12177866,-0.03125,-0.08984375,0.541015625,668,836,13388,3500,15.75,-1424,20:10:39,"Feed",NA,1
"3241",-0.0841617899999996,-0.0703125,-0.033203125,0.4921875,952,2136,12184,3500,15.75,-1168,20:10:40,"Feed",NA,1
"3242",-0.103458200000002,-0.015625,0.244140625,0.548828125,-256,-2760,14376,3500,15.75,138.6666667,20:10:41,"Straight swim",NA,0
"3243",-0.14146152,-0.05859375,0.07421875,0.5546875,1192,-1936,14252,3500,15.75,-538.6666667,20:10:42,"Straight swim",NA,0
"3244",-0.17125764,0.04296875,0.20703125,0.578125,-564,-3892,14092,3500,15.75,448,20:10:43,"Straight swim",NA,0
"3245",-0.0722014200000025,0.05078125,0.11328125,0.595703125,-1060,-2652,15216,3500,15.75,261.3333333,20:10:44,"Straight swim",NA,0
"3246",0.0396928699999997,-0.005859375,0.154296875,0.6328125,-1068,-2688,15468,3500,15.6875,842.6666667,20:10:45,"Straight swim",NA,0
"3247",-0.00808310000000034,-0.060546875,-0.025390625,0.57421875,1464,-56,15536,3500,15.6875,-149.3333333,20:10:46,"Straight swim",NA,0
"3248",0.00697543999999795,0.048828125,-0.13671875,0.541015625,-824,2412,13956,3500,15.6875,-394.6666667,20:10:47,"Straight swim",NA,0
"3249",0.0739692199999986,-0.048828125,-0.099609375,0.541015625,1500,2644,14284,3500,15.6875,-1029.333333,20:10:48,"Straight swim",NA,0
"3250",0.0404526799999978,0.025390625,0.08203125,0.630859375,36,-1084,15708,3500,15.6875,-352,20:10:49,"Straight swim",NA,0
"3251",-0.00974025999999739,-0.03125,0.078125,0.65625,656,-560,15416,3500,15.6875,-261.3333333,20:10:50,"Straight swim",NA,0
"3252",-0.072129369999999,-0.08203125,-0.060546875,0.60546875,1296,1304,15460,3500,15.6875,-42.66666667,20:10:51,"Straight swim",NA,0
"3253",-0.0655007300000001,0,0.060546875,0.595703125,-284,-308,15004,3500,15.6875,181.3333333,20:10:52,"Straight swim",NA,0
"3254",-0.0400276300000009,-0.05078125,-0.078125,0.52734375,936,564,14680,3500,15.6875,666.6666667,20:10:53,"Straight swim",NA,0
"3255",-0.0106441699999991,-0.060546875,-0.0546875,0.517578125,1200,1436,13608,3500,15.6875,-874.6666667,20:10:54,"Feed",NA,1
"3256",-0.0151309399999988,0.05859375,0.248046875,0.642578125,-1052,-4012,16000,3500,15.6875,368,20:10:55,"Feed",NA,1
"3257",0.0234684300000012,0.02734375,0.017578125,0.57421875,-364,316,14660,3500,15.6875,-752,20:10:56,"Feed",NA,1
"3278",0.68646326,-0.125,-0.31640625,0.541015625,3248,5440,13584,3500,15.625,229.3333333,20:11:17,"Swallow",NA,1
"3279",0.612015530000001,-0.189453125,-0.34765625,0.53515625,3336,5796,13696,3500,15.625,80,20:11:18,"Swallow",NA,1
"3280",0.533441270000001,-0.177734375,-0.40234375,0.482421875,3540,6212,13492,3500,15.625,160,20:11:19,"Swallow",NA,1
"3281",0.451205549999997,-0.220703125,-0.45703125,0.482421875,3244,7644,12548,3500,15.625,165.3333333,20:11:20,"Swallow",NA,1
"3282",0.38727063,-0.1875,-0.39453125,0.494140625,3156,6448,12676,3500,15.625,-346.6666667,20:11:21,"Swallow",NA,1
"3283",0.383484710000001,-0.109375,-0.1484375,0.603515625,928,4564,13680,3500,15.625,186.6666667,20:11:22,"Straight swim",NA,0
"3284",0.327246080000002,-0.005859375,-0.0625,0.5859375,272,1200,15252,3500,15.625,-736,20:11:23,"Straight swim",NA,0
"3285",0.337038390000004,-0.03515625,-0.150390625,0.556640625,480,3300,14552,3500,15.625,-325.3333333,20:11:24,"Straight swim",NA,0
"3286",0.387316480000003,-0.05078125,-0.208984375,0.5703125,852,3556,14536,3500,15.6875,117.3333333,20:11:25,"Straight swim",NA,0
"3287",0.368904320000002,-0.021484375,-0.10546875,0.607421875,632,1932,14936,3500,15.625,-85.33333333,20:11:26,"Straight swim",NA,0
"3288",0.42077407,0.041015625,0.14453125,0.634765625,-1068,-1584,15556,3500,15.625,-362.6666667,20:11:27,"Straight swim",NA,0
"3289",0.392098010000002,0.0390625,0.015625,0.607421875,-532,-228,15920,3500,15.625,234.6666667,20:11:28,"Straight swim",NA,0
"3290",0.4506619,-0.04296875,-0.3203125,0.4921875,916,4572,13564,3500,15.625,-5.333333333,20:11:29,"Straight swim",NA,0
"3291",0.452148749999999,0.025390625,0.0234375,0.595703125,-552,-600,14956,3500,15.625,250.6666667,20:11:30,"Straight swim",NA,0
"3292",0.49559515,0.099609375,0.26171875,0.6171875,-1744,-4588,14944,3500,15.625,266.6666667,20:11:31,"Straight swim",NA,0
"3293",0.452279760000003,0.025390625,0.013671875,0.580078125,-344,668,14476,3500,15.625,-506.6666667,20:11:32,"Straight swim",NA,0
"3294",0.419503369999997,-0.033203125,-0.171875,0.5546875,292,4408,14460,3500,15.625,-640,20:11:33,"Straight swim",NA,0
"3295",0.427749859999999,-0.044921875,-0.22265625,0.564453125,1312,3944,14536,3500,15.625,16,20:11:34,"Straight swim",NA,0
"3296",0.500232579999999,-0.0078125,-0.0390625,0.6015625,24,1084,14932,3500,15.625,277.3333333,20:11:35,"Feed",NA,1
"3321",0.606428339999997,-0.046875,-0.078125,0.58984375,872,1584,14676,3500,15.625,122.6666667,20:12:00,"Straight swim",NA,0
