"","Time","Pressure","Compass1","Compass2","Compass3","AccelSway","Sway.g.","AccelSurge","Surge.g.","AccelHeave","Heave.g.","Temperature","Gyro1","Gyro2","Gyro3","Accel1","Accel2","Accel3","Temp2","Light","TempExt","ODBA","Time","Behavior","Comments","feeding"
"6234",21.50075,4.61812684,-412,-226,1096,2016,0.24609375,-3264,-0.3984375,6896,0.841796875,-128,-15,23,26,-3624,7188,15028,59376,3500,15.625,-0.014322917,21:30:45,"Straight swim",NA,0
"6235",21.50076667,4.670815187,522,256,334,1888,0.23046875,-3168,-0.38671875,7040,0.859375,-128,-60,38,38,-3408,6852,15232,59376,3500,15.5625,-0.043619792,21:30:46,"Straight swim",NA,0
"6236",21.50078333,4.739752598,486,406,-1035,2000,0.244140625,-2768,-0.337890625,7488,0.9140625,-128,-18,-21,-105,-3732,5848,15688,59376,3500,15.625,0.006510417,21:30:47,"Straight swim",NA,0
"6237",21.5008,4.772100153,-600,-83,440,1600,0.1953125,-2992,-0.365234375,7568,0.923828125,-128,146,-66,-38,-2856,6656,15944,59408,3500,15.625,-0.011067708,21:30:48,"Straight swim",NA,0
"6238",21.50081667,4.792873031,228,-81,1264,1584,0.193359375,-3264,-0.3984375,7216,0.880859375,-128,-80,105,163,-2860,7256,15560,59328,3500,15.625,0.009765625,21:30:49,"Straight swim",NA,0
"6239",21.50083333,4.782110153,589,243,-132,1488,0.181640625,-2544,-0.310546875,7632,0.931640625,-128,-34,-62,-161,-2720,5936,16068,59360,3500,15.625,0.013671875,21:30:50,"Straight swim",NA,0
"6240",21.50085,4.802529506,-427,-15,-703,1248,0.15234375,-2880,-0.3515625,7472,0.912109375,-128,-31,-109,-244,-2108,6252,16048,59360,3500,15.625,0,21:30:51,"Straight swim",NA,0
"6241",21.50086667,4.75398526,-574,-166,871,816,0.099609375,-2928,-0.357421875,7648,0.93359375,-128,-97,51,4,-1528,6340,15956,59360,3500,15.625,0.044270833,21:30:52,"Straight swim",NA,0
"6242",21.50088333,4.682625547,547,175,746,976,0.119140625,-2960,-0.361328125,7440,0.908203125,-128,-244,111,41,-1428,5936,16212,59392,3500,15.625,0.01171875,21:30:53,"Straight swim",NA,0
"6243",21.5009,4.6053672,603,401,-787,832,0.1015625,-2192,-0.267578125,7824,0.955078125,-128,199,-94,-185,-1404,5780,16244,59360,3500,15.625,-0.020833333,21:30:54,"Straight swim",NA,0
"6244",21.50091667,4.517077558,-517,-71,226,608,0.07421875,-2960,-0.361328125,7664,0.935546875,-128,77,9,1,-508,6424,16184,59360,3500,15.625,0.000651042,21:30:55,"Straight swim",NA,0
"6245",21.50093333,4.39862698,-207,-272,1105,560,0.068359375,-2672,-0.326171875,7696,0.939453125,-128,153,57,155,-884,6364,16072,59376,3500,15.5625,-0.016927083,21:30:56,"Straight swim",NA,0
"6246",21.50095,4.279613381,561,248,92,592,0.072265625,-2480,-0.302734375,7744,0.9453125,-128,-82,33,-92,-952,4400,16520,59408,3500,15.625,1.39e-17,21:30:57,"Straight swim",NA,0
"6247",21.50096667,4.162589998,411,420,-1141,416,0.05078125,-2928,-0.357421875,7664,0.935546875,-128,29,-59,-153,-616,6480,16212,59360,3500,15.5625,-0.033854167,21:30:58,"Straight swim",NA,0
"6248",21.50098333,4.028610499,-408,-71,-545,624,0.076171875,-3104,-0.37890625,7520,0.91796875,-128,-140,150,197,-800,6720,15712,59376,3500,15.625,0.015625,21:30:59,"Straight swim",NA,0
"6249",21.51666667,3.926408986,-444,-46,-2,784,0.095703125,-1840,-0.224609375,7984,0.974609375,-128,31,25,-32,-1164,3900,17128,59376,3500,15.625,0.009114583,21:31:00,"Straight swim",NA,0
"6250",21.51668333,3.818675459,524,117,880,528,0.064453125,-2544,-0.310546875,7616,0.9296875,-128,-38,-73,-217,-788,6064,16136,59376,3500,15.625,-0.012369792,21:31:01,"Straight swim",NA,0
"6251",21.5167,3.676427399,654,352,-856,480,0.05859375,-3072,-0.375,7488,0.9140625,-128,-145,154,170,-448,6804,15904,59376,3500,15.625,0.024088542,21:31:02,"Straight swim",NA,0
"6252",21.51671667,3.567790419,-298,57,-1192,576,0.0703125,-2448,-0.298828125,7744,0.9453125,-128,-299,143,69,-992,4904,16604,59376,3500,15.625,0.038411458,21:31:03,"Straight swim",NA,0
"6253",21.51673333,3.430530992,-507,-84,263,832,0.1015625,-2368,-0.2890625,7584,0.92578125,-128,108,-101,-222,-680,5276,16272,59392,3500,15.625,-0.004557292,21:31:04,"Straight swim",NA,0
"6254",21.51675,3.294463076,548,254,330,448,0.0546875,-2672,-0.326171875,7616,0.9296875,-128,20,-8,-61,-652,6236,16060,59360,3500,15.625,-0.015625,21:31:05,"Straight swim",NA,0
"6255",21.51676667,3.17067034,611,228,-161,1120,0.13671875,-1888,-0.23046875,7840,0.95703125,-128,76,42,170,-984,4740,16628,59360,3500,15.625,0.051432292,21:31:06,"Straight swim",NA,0
"6256",21.51678333,3.040723647,183,318,-1389,752,0.091796875,-2032,-0.248046875,7632,0.931640625,-128,-87,12,-110,-1508,5028,16216,59360,3500,15.625,-0.012369792,21:31:07,"Straight swim",NA,0
"6257",21.5168,2.9193794,-578,-153,696,512,0.0625,-2688,-0.328125,7584,0.92578125,-128,193,-73,-98,-376,6212,16264,59360,3500,15.625,-0.030598958,21:31:08,"Straight swim",NA,0
"6258",21.51681667,2.788025153,518,115,900,672,0.08203125,-3024,-0.369140625,7632,0.931640625,-128,-88,107,129,-1420,6364,16084,59360,3500,15.625,0.005859375,21:31:09,"Straight swim",NA,0
"6259",21.51683333,2.697771482,623,238,-210,976,0.119140625,-2544,-0.310546875,7584,0.92578125,-128,31,22,20,-1336,5448,16372,59392,3500,15.625,-0.016276042,21:31:10,"Straight swim",NA,0
"6260",21.51685,2.60262738,-227,174,-1193,848,0.103515625,-3216,-0.392578125,7232,0.8828125,-128,-17,-73,-214,-1224,7000,15608,59392,3500,15.625,-0.009114583,21:31:11,"Straight swim",NA,0
"6261",21.51686667,2.529565508,-331,-240,1126,624,0.076171875,-3152,-0.384765625,7568,0.923828125,-128,-96,80,13,-1132,6300,15708,59392,3500,15.625,0.005859375,21:31:12,"Straight swim",NA,0
"6262",21.51688333,2.463763996,253,-152,1167,944,0.115234375,-2848,-0.34765625,7488,0.9140625,-128,-102,131,168,-1368,6032,15960,59376,3500,15.5625,-0.000651042,21:31:13,"Straight swim",NA,0
"6263",21.5169,2.393589246,652,328,-737,1328,0.162109375,-2304,-0.28125,7408,0.904296875,-128,32,-25,-104,-1984,5224,16100,59376,3500,15.625,-0.007161458,21:31:14,"Straight swim",NA,0
"6264",21.51691667,2.33841313,-365,20,-1014,944,0.115234375,-3152,-0.384765625,7488,0.9140625,-128,31,3,-52,-1524,6096,15664,59376,3500,15.625,0.011067708,21:31:15,"Straight swim",NA,0
"6265",21.51693333,2.272997877,-540,-200,829,1024,0.125,-3024,-0.369140625,7392,0.90234375,-128,-159,129,153,-1716,6172,15572,59376,3500,15.5625,0.003255208,21:31:16,"Straight swim",NA,0
"6266",21.51695,2.188079818,-150,-284,1101,1424,0.173828125,-2848,-0.34765625,7600,0.927734375,-128,44,-43,-71,-2308,4664,16748,59376,3500,15.5625,-0.057942708,21:31:17,"Straight swim",NA,0
"6267",21.51696667,2.146219817,661,271,-429,1200,0.146484375,-2896,-0.353515625,7584,0.92578125,-128,51,-82,-184,-1960,6348,15944,59376,3500,15.5625,-0.005859375,21:31:18,"Straight swim",NA,0
"6268",21.51698333,2.106592263,-390,-9,-872,1008,0.123046875,-3312,-0.404296875,7408,0.904296875,-128,19,81,108,-1752,7296,15640,59392,3500,15.625,0.012369792,21:31:19,"Straight swim",NA,0
"6269",21.517,2.070938593,-456,-227,993,1232,0.150390625,-3424,-0.41796875,7088,0.865234375,-128,-208,114,-3,-2232,7080,15576,59360,3500,15.625,-0.026041667,21:31:20,"Straight swim",NA,0
"6270",21.51701667,2.056699384,549,258,404,1392,0.169921875,-2256,-0.275390625,7472,0.912109375,-128,139,-79,-175,-2432,4992,16016,59328,3500,15.625,0.002604167,21:31:21,"Straight swim",NA,0
"6271",21.51703333,1.988809455,-412,-29,-772,1168,0.142578125,-3248,-0.396484375,7280,0.888671875,-128,-37,21,-73,-1916,6184,15724,59360,3500,15.625,-0.009114583,21:31:22,"Straight swim",NA,0
"6272",21.51705,1.942733339,-561,-77,365,1312,0.16015625,-3008,-0.3671875,7520,0.91796875,-128,-52,122,182,-2244,6492,15848,59392,3500,15.625,0.005208333,21:31:23,"Straight swim",NA,0
"6273",21.51706667,1.926032547,429,-9,1032,1440,0.17578125,-1984,-0.2421875,7952,0.970703125,-128,63,24,-3,-2360,4696,16664,59360,3500,15.625,0.02734375,21:31:24,"Straight swim",NA,0
"6274",21.51708333,1.89874564,647,277,-430,1392,0.169921875,-3072,-0.375,7376,0.900390625,-128,4,-91,-212,-2204,6128,15772,59360,3500,15.625,-0.025390625,21:31:25,"Straight swim",NA,0
"6275",21.5171,1.862188517,-8,284,-1329,1312,0.16015625,-3264,-0.3984375,7408,0.904296875,-128,-88,90,91,-2092,6816,15672,59376,3500,15.625,0.005208333,21:31:26,"Straight swim",NA,0
"6276",21.51711667,1.822482402,-459,-35,5,1184,0.14453125,-2656,-0.32421875,7664,0.935546875,-128,-58,76,38,-3096,6660,15816,59360,3500,15.625,0.001302083,21:31:27,"Straight swim",NA,0
"6277",21.51713333,1.79554902,-29,-227,1236,1376,0.16796875,-2944,-0.359375,7440,0.908203125,-128,41,-81,-159,-2268,6096,15724,59344,3500,15.625,0.009765625,21:31:28,"Straight swim",NA,0
"6278",21.51715,1.787221538,614,374,-834,1424,0.173828125,-3088,-0.376953125,7504,0.916015625,-128,-40,15,-71,-2052,6848,15392,59392,3500,15.625,0.018229167,21:31:29,"Straight swim",NA,0
"6279",21.51716667,1.750821537,-410,-75,-315,1472,0.1796875,-2560,-0.3125,7488,0.9140625,-128,-37,122,156,-2544,5728,16152,59376,3500,15.625,0.013671875,21:31:30,"Straight swim",NA,0
"6280",21.51718333,1.754330602,-147,-262,1145,1776,0.216796875,-2656,-0.32421875,7312,0.892578125,-128,12,-1,-53,-2640,5120,16168,59328,3500,15.625,-0.045572917,21:31:31,"Straight swim",NA,0
"6281",21.5172,1.723528083,589,248,-178,1440,0.17578125,-2848,-0.34765625,7568,0.923828125,-128,76,-108,-195,-2696,6408,15576,59344,3500,15.625,-0.013671875,21:31:32,"Straight swim",NA,0
"6282",21.51721667,1.701786284,-301,92,-1191,1504,0.18359375,-3280,-0.400390625,7440,0.908203125,-128,-40,93,105,-2584,6960,15544,59344,3500,15.625,0.003255208,21:31:33,"Straight swim",NA,0
"6283",21.51723333,1.703128371,-425,-64,-512,1728,0.2109375,-2256,-0.275390625,7520,0.91796875,-128,-59,62,59,-3492,6424,15816,59376,3500,15.625,0.035807292,21:31:34,"Straight swim",NA,0
"6284",21.51725,1.726585421,7,-239,1161,1712,0.208984375,-2816,-0.34375,7248,0.884765625,-128,-25,-45,-178,-3160,6388,15892,59360,3500,15.625,-0.033854167,21:31:35,"Straight swim",NA,0
"6285",21.51726667,1.711986141,519,276,168,1760,0.21484375,-2672,-0.326171875,7600,0.927734375,-128,7,-19,-56,-3260,5832,16208,59360,3500,15.625,0.018880208,21:31:36,"Straight swim",NA,0
"6286",21.51728333,1.74622571,6,296,-1377,1584,0.193359375,-3104,-0.37890625,7264,0.88671875,-128,-54,130,168,-3128,6848,15924,59392,3500,15.625,-0.0078125,21:31:37,"Straight swim",NA,0
"6287",21.5173,1.752235638,-383,-1,-968,1872,0.228515625,-2864,-0.349609375,7328,0.89453125,-128,-2,-2,-90,-3168,5284,16220,59360,3500,15.5625,-0.031901042,21:31:38,"Straight swim",NA,0
"6288",21.51731667,1.745224055,517,154,780,1392,0.169921875,-2880,-0.3515625,7520,0.91796875,-128,81,-106,-194,-2472,6420,15968,59360,3500,15.625,-0.002604167,21:31:39,"Straight swim",NA,0
"6289",21.51733333,1.740058659,658,297,-498,1360,0.166015625,-3072,-0.375,7232,0.8828125,-128,-104,93,75,-2292,6740,15596,59344,3500,15.625,0.024088542,21:31:40,"Straight swim",NA,0
"6290",21.51735,1.696620888,-33,267,-1342,1728,0.2109375,-2704,-0.330078125,7712,0.94140625,-128,-154,78,45,-3036,5588,16368,59376,3500,15.625,0.034505208,21:31:41,"Straight swim",NA,0
"6291",21.51736667,1.678551823,-443,-235,980,1680,0.205078125,-2608,-0.318359375,7520,0.91796875,-128,76,-83,-223,-3280,5596,16224,59344,3500,15.625,0.008463542,21:31:42,"Straight swim",NA,0
"6292",21.51738333,1.677294845,486,113,921,1600,0.1953125,-3152,-0.384765625,7200,0.87890625,-128,34,-3,-12,-2744,7168,15536,59376,3500,15.625,0.012369792,21:31:43,"Straight swim",NA,0
"6293",21.5174,1.709982831,628,349,-840,1808,0.220703125,-2752,-0.3359375,7392,0.90234375,-128,-26,122,187,-3096,5944,15724,59376,3500,15.625,-0.005859375,21:31:44,"Straight swim",NA,0
"6294",21.51741667,1.7223824,79,334,-1322,1760,0.21484375,-2624,-0.3203125,7328,0.89453125,-128,13,0,-60,-3028,5356,15796,59376,3500,15.625,-0.026041667,21:31:45,"Straight swim",NA,0
"6295",21.51743333,1.719835709,-552,-111,428,1792,0.21875,-2992,-0.365234375,7328,0.89453125,-128,-12,-80,-178,-2800,6460,15540,59376,3500,15.625,0.010416667,21:31:46,"Straight swim",NA,0
"6296",21.51745,1.735862184,515,193,784,1952,0.23828125,-3216,-0.392578125,7264,0.88671875,-128,-31,109,106,-3332,6404,15396,59376,3500,15.625,0.001953125,21:31:47,"Straight swim",NA,0
"6297",21.51746667,1.77077607,558,238,-108,2096,0.255859375,-2544,-0.310546875,7408,0.904296875,-128,-157,103,17,-3872,5572,15612,59408,3500,15.5625,0.025390625,21:31:48,"Straight swim",NA,0
"6298",21.51748333,1.809185926,150,377,-1284,2336,0.28515625,-2400,-0.29296875,7408,0.904296875,-128,89,-12,-75,-4320,5184,15600,59376,3500,15.625,-0.013671875,21:31:49,"Straight swim",NA,0
"6299",21.5175,1.894634273,-571,-71,370,2416,0.294921875,-3072,-0.375,6992,0.853515625,-128,30,29,-74,-3936,6956,14984,59360,3500,15.625,0.035807292,21:31:50,"Straight swim",NA,0
"6300",21.51751667,1.963113411,-433,-247,987,2592,0.31640625,-3104,-0.37890625,7216,0.880859375,-128,-180,120,71,-4840,6284,15260,59360,3500,15.625,0.012369792,21:31:51,"Straight swim",NA,0
"6301",21.51753333,2.090402119,499,273,408,3024,0.369140625,-2288,-0.279296875,7248,0.884765625,-128,-71,37,-102,-5776,4528,15388,59392,3500,15.625,0.009114583,21:31:52,"Straight swim",NA,0
"6302",21.51755,2.238797589,612,319,-512,2752,0.3359375,-2128,-0.259765625,7104,0.8671875,-128,55,-42,-187,-5664,5880,15064,59360,3500,15.625,0.028645833,21:31:53,"Straight swim",NA,0
"6303",21.51756667,2.402433923,-467,-42,-180,3040,0.37109375,-3376,-0.412109375,6864,0.837890625,-128,28,48,7,-5704,7548,14352,59392,3500,15.625,0.001302083,21:31:54,"Straight swim",NA,0
"6304",21.51758333,2.593907092,-259,-224,1179,3200,0.390625,-3360,-0.41015625,6512,0.794921875,-128,-94,109,101,-5924,6908,14412,59360,3500,15.5625,0.020182292,21:31:55,"Straight swim",NA,0
"6305",21.5176,2.805668678,557,271,-179,3232,0.39453125,-2784,-0.33984375,6784,0.828125,-128,-34,16,-53,-6108,6904,13968,59344,3500,15.625,-0.007161458,21:31:56,"Straight swim",NA,0
"6306",21.51761667,2.985141631,-472,-59,-530,3440,0.419921875,-2720,-0.33203125,6864,0.837890625,-192,91,-66,-162,-7440,7524,13608,59376,3500,15.5625,-0.005859375,21:31:57,"Straight swim",NA,0
"6307",21.51763333,3.190919477,423,103,971,2880,0.3515625,-3024,-0.369140625,6912,0.84375,-192,39,-25,-67,-5652,7060,14624,59392,3500,15.5625,-0.009114583,21:31:58,"Straight swim",NA,0
"6308",21.51765,3.367413652,626,311,-583,3104,0.37890625,-3088,-0.376953125,6992,0.853515625,-192,-80,69,54,-5992,6724,14616,59392,3500,15.5625,0.014973958,21:31:59,"Straight swim",NA,0
"6309",21.53333333,3.526545814,259,401,-1246,3296,0.40234375,-2816,-0.34375,6992,0.853515625,-128,100,-8,-21,-6244,6312,14928,59376,3500,15.5625,0.009114583,21:32:00,"Straight swim",NA,0
"6310",21.53335,3.727125529,-564,-175,876,3280,0.400390625,-3456,-0.421875,6752,0.82421875,-128,55,-49,-110,-5828,6688,14660,59376,3500,15.5625,-0.013020833,21:32:01,"Straight swim",NA,0
"6311",21.53336667,3.927417188,531,275,-102,3088,0.376953125,-3104,-0.37890625,6896,0.841796875,-128,75,36,43,-5760,6620,14884,59344,3500,15.5625,0.03125,21:32:02,"Straight swim",NA,0
"6312",21.53338333,4.089226975,-438,3,-937,3152,0.384765625,-3088,-0.376953125,6768,0.826171875,-128,8,67,150,-5772,6612,14540,59376,3500,15.625,0.004557292,21:32:03,"Straight swim",NA,0
"6313",21.5334,4.264018992,-535,-28,141,3104,0.37890625,-2816,-0.34375,6720,0.8203125,-128,45,-13,-115,-5652,6144,14792,59376,3500,15.625,-0.026041667,21:32:04,"Straight swim",NA,0
"6314",21.53341667,4.41947842,491,296,193,3168,0.38671875,-2880,-0.3515625,7024,0.857421875,-128,60,-92,-154,-5728,6064,14928,59360,3500,15.5625,0.014973958,21:32:05,"Straight swim",NA,0
"6315",21.53343333,4.572764322,573,384,-893,2832,0.345703125,-3392,-0.4140625,6880,0.83984375,-128,-107,75,47,-5532,7584,14636,59360,3500,15.5625,0.005859375,21:32:06,"Straight swim",NA,0
"6316",21.53345,4.686193532,81,350,-1340,2592,0.31640625,-3184,-0.388671875,7056,0.861328125,-128,-82,43,83,-4700,6796,15008,59360,3500,15.5625,-0.005859375,21:32:07,"Straight swim",NA,0
"6317",21.53346667,4.785671592,-255,164,-1210,2720,0.33203125,-2672,-0.326171875,7312,0.892578125,-128,103,-139,-202,-4868,6052,15640,59360,3500,15.5625,0.001302083,21:32:08,"Straight swim",NA,0
"6318",21.53348333,4.828867132,-533,-29,197,1856,0.2265625,-3424,-0.41796875,7280,0.888671875,-128,86,-15,53,-3264,7016,15472,59408,3500,15.5625,-0.026041667,21:32:09,"Straight swim",NA,0
"6319",21.5335,4.847106413,-593,-141,648,1920,0.234375,-3792,-0.462890625,6992,0.853515625,-128,5,71,147,-2312,6776,15156,59360,3500,15.5625,-0.04296875,21:32:10,"Straight swim",NA,0
"6320",21.53351667,4.857181881,529,263,204,1824,0.22265625,-2576,-0.314453125,7248,0.884765625,-128,-227,10,-205,-3232,5816,15672,59360,3500,15.5625,0.001953125,21:32:11,"Straight swim",NA,0
"6321",21.53353333,4.875486629,366,400,-1188,1584,0.193359375,-2288,-0.279296875,7712,0.94140625,-128,87,-45,-117,-2748,4896,16684,59360,3500,15.5,-0.015625,21:32:12,"Straight swim",NA,0
"6322",21.53355,4.873051234,-417,-95,-368,1408,0.171875,-2736,-0.333984375,7488,0.9140625,-128,-144,129,230,-2264,5452,16036,59376,3500,15.5,0.041015625,21:32:13,"Straight swim",NA,0
"6323",21.53356667,4.820997923,-458,-64,40,1104,0.134765625,-1920,-0.234375,7872,0.9609375,-128,104,-82,-69,-1820,4836,16600,59360,3500,15.5,-0.022786458,21:32:14,"Straight swim",NA,0
"6324",21.53358333,4.731536411,541,249,283,816,0.099609375,-2416,-0.294921875,7616,0.9296875,-128,51,-109,-161,-1092,5340,16472,59344,3500,15.5,-0.026692708,21:32:15,"Straight swim",NA,0
"6325",21.5336,4.586748207,662,254,-402,400,0.048828125,-2688,-0.328125,7568,0.923828125,-128,-102,119,194,-400,5960,16152,59376,3500,15.5,-0.022786458,21:32:16,"Straight swim",NA,0
"6326",21.53361667,4.447636046,304,361,-1261,896,0.109375,-1472,-0.1796875,8032,0.98046875,-128,49,21,68,-1248,3056,17380,59344,3500,15.5,0.0078125,21:32:17,"Straight swim",NA,0
"6327",21.53363333,4.301571223,-480,-59,133,496,0.060546875,-2160,-0.263671875,7760,0.947265625,-128,99,-133,-285,-704,4796,16660,59344,3500,15.5625,-0.090494792,21:32:18,"Straight swim",NA,0
"6328",21.53365,4.129384817,517,117,948,256,0.03125,-2608,-0.318359375,7664,0.935546875,-128,-113,94,76,-436,5884,16468,59360,3500,15.5625,-0.001953125,21:32:19,"Straight swim",NA,0
"6329",21.53366667,3.978344455,648,251,-329,368,0.044921875,-1920,-0.234375,7824,0.955078125,-128,-208,91,35,-560,4236,16944,59360,3500,15.5,0.034505208,21:32:20,"Straight swim",NA,0
"6330",21.53368333,3.83966438,-351,-4,-991,496,0.060546875,-1872,-0.228515625,7776,0.94921875,-128,120,-72,-188,-676,4592,16316,59360,3500,15.5625,-0.010416667,21:32:21,"Straight swim",NA,0
"6331",21.5337,3.66354337,502,90,1007,176,0.021484375,-2832,-0.345703125,7712,0.94140625,-128,17,28,-8,-152,5536,16252,59360,3500,15.5625,-0.000651042,21:32:22,"Straight swim",NA,0
"6332",21.53371667,3.490846317,631,228,-258,448,0.0546875,-2448,-0.298828125,7856,0.958984375,-128,-22,86,172,-444,4780,16612,59360,3500,15.5625,0.005859375,21:32:23,"Straight swim",NA,0
"6333",21.53373333,3.337501494,-227,120,-1268,960,0.1171875,-1856,-0.2265625,8000,0.9765625,-128,71,-37,-92,-320,3420,17604,59312,3500,15.5625,0.069010417,21:32:24,"Straight swim",NA,0
"6334",21.53375,3.165151419,-424,-67,-28,336,0.041015625,-3088,-0.376953125,7648,0.93359375,-128,52,-30,-137,-156,6884,16136,59328,3500,15.5625,-0.007161458,21:32:25,"Straight swim",NA,0
"6335",21.53376667,2.996264581,178,-164,1212,576,0.0703125,-2624,-0.3203125,7616,0.9296875,-128,-112,137,179,-892,6680,16012,59360,3500,15.5625,0.013671875,21:32:26,"Straight swim",NA,0
"6336",21.53378333,2.834323859,249,-132,1228,672,0.08203125,-2032,-0.248046875,7808,0.953125,-128,89,-20,-19,-1152,4624,16680,59360,3500,15.5625,-0.036458333,21:32:27,"Straight swim",NA,0
"6337",21.5338,2.693594647,647,275,-325,592,0.072265625,-2688,-0.328125,7600,0.927734375,-128,-88,-38,-214,-924,6024,15852,59344,3500,15.5,0.000651042,21:32:28,"Straight swim",NA,0
"6338",21.53381667,2.535994429,17,312,-1307,720,0.087890625,-2416,-0.294921875,7792,0.951171875,-128,-195,91,-4,-1368,5408,16740,59328,3500,15.5625,0.013671875,21:32:29,"Straight swim",NA,0
"6339",21.53383333,2.426447448,-380,-49,-905,992,0.12109375,-1584,-0.193359375,7936,0.96875,-128,-333,92,-96,-1540,3436,17112,59376,3500,15.5,0.069661458,21:32:30,"Straight swim",NA,0
"6340",21.53385,2.255020467,-344,22,-992,256,0.03125,-3280,-0.400390625,7408,0.904296875,-128,43,-104,-180,-264,6628,15516,59344,3500,15.5,-0.006510417,21:32:31,"Straight swim",NA,0
"6341",21.53386667,2.080680176,125,-181,1226,608,0.07421875,-2336,-0.28515625,7792,0.951171875,-128,-91,1,-123,-872,5376,16816,59376,3500,15.5,0.016927083,21:32:32,"Straight swim",NA,0
"6342",21.53388333,1.941207943,-526,-221,827,896,0.109375,-1840,-0.224609375,7936,0.96875,-128,-158,60,-27,-1600,3516,17188,59344,3500,15.5,0.026041667,21:32:33,"Straight swim",NA,0
"6343",21.5339,1.809899524,550,240,58,992,0.12109375,-2352,-0.287109375,7584,0.92578125,-128,51,33,-132,-1644,5308,16056,59328,3500,15.5,-0.024739583,21:32:34,"Straight swim",NA,0
"6344",21.53391667,1.75215053,345,393,-1197,1344,0.1640625,-1968,-0.240234375,7536,0.919921875,-128,186,27,130,-2156,4720,16352,59360,3500,15.4375,-0.03515625,21:32:35,"Straight swim",NA,0
"6345",21.53393333,1.703665205,377,402,-1186,1376,0.16796875,-2304,-0.28125,7712,0.94140625,-128,91,33,165,-2796,5716,15940,59328,3500,15.4375,-0.021484375,21:32:36,"Straight swim",NA,0
"6346",21.53395,1.653608658,-398,-106,-415,1552,0.189453125,-2064,-0.251953125,7616,0.9296875,-128,180,-36,-61,-2640,4796,16304,59360,3500,15.5,-0.000651042,21:32:37,"Straight swim",NA,0
"6347",21.53396667,1.627081175,524,136,820,992,0.12109375,-2816,-0.34375,7600,0.927734375,-128,111,-48,-99,-1708,5864,15880,59360,3500,15.5,-0.014973958,21:32:38,"Straight swim",NA,0
"6348",21.53398333,1.604573405,-77,246,-1338,1168,0.142578125,-2656,-0.32421875,7616,0.9296875,-128,-119,146,193,-2156,5576,15888,59344,3500,15.5,0.026041667,21:32:39,"Straight swim",NA,0
"6349",21.534,1.541783404,-436,-66,-42,1552,0.189453125,-1856,-0.2265625,8048,0.982421875,-128,61,8,-14,-2796,4920,16264,59360,3500,15.5,0.003255208,21:32:40,"Straight swim",NA,0
"6350",21.53401667,1.487491101,593,283,-227,1264,0.154296875,-2896,-0.353515625,7520,0.91796875,-128,1,-88,-215,-2124,6216,16140,59360,3500,15.5,0.014322917,21:32:41,"Straight swim",NA,0
"6351",21.53403333,1.451608294,-358,37,-1032,1216,0.1484375,-2960,-0.361328125,7600,0.927734375,-128,-106,84,55,-1872,6268,16004,59344,3500,15.5,0.037109375,21:32:42,"Straight swim",NA,0
"6352",21.53405,1.423778006,-183,-266,1148,1328,0.162109375,-2432,-0.296875,7696,0.939453125,-128,-258,98,-14,-2192,4772,16456,59344,3500,15.5625,0.041015625,21:32:43,"Straight swim",NA,0
"6353",21.53406667,1.372425199,682,294,-636,1488,0.181640625,-2416,-0.294921875,7520,0.91796875,-128,237,-128,-188,-2616,5872,16280,59344,3500,15.5625,-0.007161458,21:32:44,"Straight swim",NA,0
"6354",21.53408333,1.357243256,-454,-229,943,1088,0.1328125,-3200,-0.390625,7168,0.875,-128,30,29,-6,-1648,7660,14992,59344,3500,15.5625,0.001953125,21:32:45,"Straight swim",NA,0
"6355",21.5341,1.31725563,561,250,18,1376,0.16796875,-2496,-0.3046875,7568,0.923828125,-128,97,80,193,-2404,5500,15916,59344,3500,15.5625,-0.0078125,21:32:46,"Straight swim",NA,0
"6356",21.53411667,1.2477028228,-412,-89,-439,1840,0.224609375,-2096,-0.255859375,7696,0.939453125,-128,-127,2,-177,-3764,3076,17020,59344,3500,15.5625,0.007161458,21:32:47,"Straight swim",NA,0
"6357",21.53413333,1.2308514556,543,175,595,1472,0.1796875,-2848,-0.34765625,7520,0.91796875,-128,172,-83,-75,-2456,6004,15960,59344,3500,15.5625,-0.026692708,21:32:48,"Straight swim",NA,0
"6358",21.53415,1.2201867792,-268,103,-1209,1424,0.173828125,-2704,-0.330078125,7664,0.935546875,-128,-107,114,157,-2584,5968,16008,59360,3500,15.5625,0.005859375,21:32:49,"Straight swim",NA,0
"6359",21.53416667,1.2099869229,-519,-226,840,1776,0.216796875,-2016,-0.24609375,7856,0.958984375,-128,-117,18,-25,-2880,3844,16592,59392,3500,15.5625,0.036458333,21:32:50,"Straight swim",NA,0
"6360",21.53418333,1.2131948366,669,310,-643,1568,0.19140625,-2544,-0.310546875,7632,0.931640625,-128,46,-81,-223,-2636,6916,15996,59360,3500,15.5625,0.001302083,21:32:51,"Straight swim",NA,0
"6361",21.5342,1.1906936132,-433,-47,-103,1472,0.1796875,-2864,-0.349609375,7600,0.927734375,-128,-102,100,66,-2772,6308,16068,59360,3500,15.5625,0.012369792,21:32:52,"Straight swim",NA,0
"6362",21.53421667,1.1717931092,506,90,874,1872,0.228515625,-1808,-0.220703125,8160,0.99609375,-128,-217,51,-58,-3332,3468,16972,59376,3500,15.625,0.041666667,21:32:53,"Straight swim",NA,0
